Sitio 0
0.035718, 0.003881, -1
0.029894, 0.003920, -1
0.020926, 0.004031, 1
0.167039, 0.003711, -1
0.149341, 0.003874, -1
0.104539, 0.004005, -1
0.073177, 0.004091, -1
0.055818, 0.004210, -1
0.039073, 0.004318, -1
0.026598, 0.004491, -1
0.188063, 0.004500, -1
0.131644, 0.004671, -1
0.092151, 0.004718, -1
0.060959, 0.004765, -1
0.042671, 0.004980, -1
0.074264, 0.005210, -1
0.054712, 0.005262, -1
0.043213, 0.005477, -1
0.074738, 0.005494, -1
0.052317, 0.005735, -1
0.039457, 0.005989, -1
0.027925, 0.006109, -1
0.263867, 0.006283, -1
0.184707, 0.006345, -1
0.129295, 0.006432, -1
0.070886, 0.006703, -1
0.097775, 0.007017, -1
0.068443, 0.007203, -1
0.169249, 0.007430, -1
0.118003, 0.007757, -1
0.082602, 0.007835, -1
0.057822, 0.008024, -1
0.035782, 0.008210, -1
0.168725, 0.008485, -1
0.153710, 0.008762, -1
0.103035, 0.008847, -1
0.085925, 0.009194, -1
0.076084, 0.009303, -1
0.066093, 0.009688, 0
0.214690, 0.009966, -1
0.183720, 0.010176, -1
0.163796, 0.010324, -1
0.162748, 0.010427, -1
0.113924, 0.010863, -1
0.090588, 0.011330, -1
0.259572, 0.011800, -1
0.199014, 0.011937, -1
0.139309, 0.012276, -1
0.097517, 0.012491, -1
0.143990, 0.012912, -1
0.100793, 0.013240, -1
0.154384, 0.013478, -1
0.108069, 0.013928, 0
0.244188, 0.014010, -1
0.164456, 0.014099, -1
0.115119, 0.014790, -1
0.196953, 0.014938, -1
0.137867, 0.015401, -1

Sitio 1
0.000000, 0.000000, 0
0.045114, 0.036892, 1
0.046989, 0.036227, 1
0.048178, 0.030268, 0
0.008335, 0.030330, 1
0.161281, 0.029618, -1
0.112897, 0.030646, -1
0.079028, 0.031009, 1
0.083715, 0.024428, 1
0.086419, 0.019554, -1
0.046620, 0.020070, -1
0.114956, 0.020596, 0
0.069443, 0.021013, 0
0.055463, 0.021672, 0
0.142200, 0.022309, 0
0.119458, 0.023003, 1
0.124291, 0.015460, -1
0.087003, 0.015827, -1
0.083125, 0.016432, 0
0.071072, 0.016739, -1
0.049751, 0.017078, 1
0.051002, 0.014590, 0
0.067124, 0.014848, -1
0.046987, 0.015463, -1
0.065020, 0.015776, -1
0.064962, 0.015924, -1
0.045473, 0.016083, -1
0.274618, 0.016520, -1
0.192233, 0.017184, -1
0.180420, 0.017840, -1
0.126294, 0.018018, -1
0.084515, 0.018765, 1
0.222399, 0.014539, -1
0.151230, 0.014926, -1
0.105861, 0.015419, -1
0.087595, 0.015573, -1
0.061316, 0.015660, 1
0.202250, 0.012594, -1
0.141575, 0.013134, -1
0.138367, 0.013590, -1
0.121537, 0.014022, -1
0.101795, 0.014162, -1
0.374309, 0.014190, -1
0.262016, 0.014842, -1
0.259047, 0.014878, -1
0.181333, 0.015330, -1
0.258995, 0.015974, -1
0.181297, 0.016134, -1
0.126908, 0.016506, -1
0.411046, 0.017142, -1
0.277259, 0.017972, -1
0.194082, 0.018152, -1
0.280408, 0.018988, -1
0.196285, 0.019178, -1
0.653450, 0.019370, -1
0.439657, 0.020086, -1
0.415005, 0.020611, -1
0.290504, 0.020682, -1
0.323358, 0.021521, -1
0.226350, 0.022502, -1
0.158445, 0.022918, -1
0.302585, 0.023148, -1
0.209509, 0.023479, -1
0.170232, 0.023893, -1
0.208083, 0.025069, -1
0.238118, 0.025980, -1
0.166683, 0.027021, -1
0.222829, 0.028186, -1
0.479638, 0.029306, -1
0.335747, 0.030382, -1
0.226371, 0.030686, -1
0.272508, 0.030841, -1
0.240017, 0.030936, -1
0.284050, 0.032481, -1
0.342694, 0.032805, -1
0.398412, 0.034279, -1
0.278889, 0.034622, -1
0.234645, 0.034780, 1
0.235560, 0.023048, -1
0.191234, 0.023487, -1
0.505318, 0.024301, -1
0.334308, 0.024735, -1
0.311918, 0.024894, -1
0.205100, 0.025420, 1
0.214243, 0.015165, -1
0.107625, 0.015406, -1
0.125371, 0.015744, -1
0.370460, 0.015902, -1
0.259322, 0.016152, -1
0.181525, 0.016875, -1
0.161435, 0.017236, -1
0.130891, 0.017848, 1
0.326797, 0.015629, -1
0.300601, 0.015660, -1
0.191170, 0.016219, -1
0.133819, 0.016443, -1
0.156929, 0.016608, -1
0.111533, 0.016774, -1
0.264622, 0.016950, -1
0.185236, 0.017039, -1
0.129665, 0.017200, -1
0.584038, 0.018055, -1
0.479859, 0.018170, -1
0.335901, 0.018886, -1
0.235131, 0.019075, -1
0.133498, 0.019399, -1
0.391823, 0.020237, -1
0.274276, 0.021022, -1
0.191993, 0.021956, -1
0.134395, 0.022463, -1
0.315764, 0.022706, -1
0.221035, 0.023443, -1
0.205264, 0.023464, -1
0.178780, 0.023490, -1
0.303394, 0.023725, -1
0.257561, 0.024835, -1
0.235355, 0.025083, -1
0.290158, 0.025472, -1
0.219030, 0.025499, -1
0.306716, 0.026215, -1
0.172493, 0.026593, 0
0.276246, 0.026875, -1
0.193372, 0.027473, -1
0.272639, 0.028656, -1
0.282116, 0.029645, -1
0.178488, 0.030601, -1
0.349250, 0.031298, -1
0.244475, 0.031611, -1
0.185876, 0.031927, -1
0.344024, 0.033500, -1
0.228662, 0.033836, -1
0.192413, 0.035449, -1
0.341952, 0.036561, -1
0.239367, 0.037778, -1
0.320328, 0.038370, -1
0.224229, 0.039946, -1
0.322495, 0.041553, 0
0.336406, 0.041984, 1
0.400714, 0.038586, -1
0.280500, 0.040212, 1
0.345742, 0.026187, -1
0.175624, 0.027045, -1
0.199955, 0.028368, -1
0.187021, 0.028651, 1
0.201964, 0.003700, -1
0.134393, 0.003828, -1
0.073095, 0.003995, -1
0.051166, 0.004035, -1
0.064002, 0.004145, -1
0.044801, 0.004186, -1
0.130150, 0.004228, -1
0.091105, 0.004270, -1
0.071753, 0.004427, -1
0.082988, 0.004609, -1
0.058092, 0.004677, -1
0.258876, 0.004762, -1
0.181213, 0.004857, -1
0.136818, 0.004913, -1
0.076232, 0.004962, -1
0.053362, 0.005120, -1
0.034847, 0.005172, -1
0.076713, 0.005234, -1
0.053699, 0.005383, -1
0.057265, 0.005437, -1
0.087085, 0.005650, -1
0.080299, 0.005900, -1
0.194694, 0.005959, -1
0.165919, 0.005980, -1
0.135832, 0.006152, -1
0.095082, 0.006318, -1
0.066558, 0.006346, -1
0.087407, 0.006497, -1
0.061185, 0.006821, -1
0.079193, 0.006889, -1
0.044095, 0.007054, -1
0.134873, 0.007122, -1
0.127890, 0.007314, -1
0.084206, 0.007554, -1
0.083563, 0.007803, -1
0.057589, 0.008181, -1
0.360942, 0.008262, -1
0.252659, 0.008546, -1
0.176862, 0.008631, -1
0.123803, 0.008875, -1
0.086662, 0.008964, -1
0.193908, 0.009162, -1
0.135736, 0.009386, -1
0.095015, 0.009541, -1
0.143130, 0.009636, -1
0.118512, 0.009825, -1
0.144267, 0.010044, -1
0.107235, 0.010150, -1
0.162576, 0.010391, -1
0.153858, 0.010817, -1
0.107700, 0.011097, -1
0.093691, 0.011146, 1
0.174433, 0.006461, -1
0.122103, 0.006487, -1
0.132436, 0.006767, -1
0.131874, 0.006965, -1

Sitio 2
0.000000, 0.000000, 0
0.123988, 0.234017, 1
0.132938, 0.227818, 0
0.194703, 0.229927, 1
0.205319, 0.218286, 1
0.205587, 0.208020, 0
0.166654, 0.217669, 1
0.232157, 0.209336, 0
0.273283, 0.210778, 1
0.273518, 0.197114, 0
0.228217, 0.198446, 1
0.246353, 0.195373, -1
0.172447, 0.200475, -1
0.204025, 0.202479, 1
0.210532, 0.192278, -1
0.291282, 0.195277, 0
0.247103, 0.197230, 0
0.341150, 0.197626, 1
0.358498, 0.160377, 1
0.381711, 0.137772, 1
0.410025, 0.095714, 0
0.364830, 0.097060, -1
0.255381, 0.101796, -1
0.204925, 0.105698, 0
0.506305, 0.106367, -1
0.354414, 0.107431, 1
0.365960, 0.089710, -1
0.699975, 0.093743, -1
0.489982, 0.093767, 1
0.530208, 0.069268, -1
0.371145, 0.070346, -1
0.209762, 0.071870, 0
0.826940, 0.073133, -1
0.578858, 0.074378, -1
0.405200, 0.074485, 1
0.410069, 0.073930, 0
0.398341, 0.075417, -1
0.278839, 0.076171, -1
0.887298, 0.079595, -1
0.621108, 0.080391, -1
0.434776, 0.081195, 1
0.721092, 0.059456, -1
0.504764, 0.060051, -1
0.419123, 0.060651, -1
0.532263, 0.061315, -1
0.608856, 0.063933, -1
0.426199, 0.066876, -1
0.596997, 0.069722, -1
0.552666, 0.070419, -1
0.494934, 0.071648, -1
0.741629, 0.072335, -1
0.577961, 0.073058, -1
0.860006, 0.075443, -1
0.607915, 0.078921, -1
0.666513, 0.080279, -1
0.496533, 0.081635, -1
0.576183, 0.081809, -1
0.433628, 0.084425, 1
0.843137, 0.062744, -1
0.590196, 0.064201, -1
0.578083, 0.066811, -1
0.316476, 0.069635, 1
0.575794, 0.053811, -1
0.522745, 0.054349, -1
0.544795, 0.057026, -1
0.395519, 0.058299, -1
0.256156, 0.059606, 1
0.434567, 0.049635, -1
0.322543, 0.050131, -1
0.592291, 0.050295, -1
0.357074, 0.050798, -1
0.323495, 0.052241, -1
0.487425, 0.052763, -1
0.347082, 0.053291, -1
0.528422, 0.054902, -1
0.376664, 0.055309, -1
0.529922, 0.056542, -1
0.370946, 0.058759, 1
0.381688, 0.023645, -1
0.345098, 0.024565, -1
0.241569, 0.024890, -1
0.169098, 0.025139, 1
0.196344, 0.012252, -1
0.138491, 0.012375, -1
0.097564, 0.012888, -1
0.092681, 0.012985, -1
0.089573, 0.013400, 1
0.129333, 0.006054, -1
0.090533, 0.006165, -1
0.063373, 0.006300, -1
0.044361, 0.006325, -1
0.217733, 0.006388, -1
0.152413, 0.006645, -1
0.106689, 0.006882, -1
0.074682, 0.006951, -1
0.122601, 0.007100, -1
0.109908, 0.007176, -1
0.108226, 0.007458, -1
0.075758, 0.007611, -1
0.053031, 0.007918, -1
0.356926, 0.008160, -1
0.249848, 0.008445, -1
0.179000, 0.008497, -1
0.160223, 0.008582, -1
0.112156, 0.008972, -1
0.078509, 0.009187, 1
0.120751, 0.004999, -1
0.107651, 0.005031, -1
0.075356, 0.005081, -1
0.052749, 0.005331, -1
0.029886, 0.005488, 1
0.164956, 0.003375, -1
0.089488, 0.003422, -1
0.062641, 0.003463, -1
0.032566, 0.003503, -1
0.067291, 0.003620, -1
0.047104, 0.003656, -1
0.038619, 0.003755, -1
0.143539, 0.003785, -1
0.100477, 0.003830, -1
0.070334, 0.003846, -1
0.057527, 0.003905, -1
0.040269, 0.004072, -1
0.028188, 0.004097, -1
0.129154, 0.004128, -1
0.096976, 0.004198, -1
0.067883, 0.004329, -1
0.047518, 0.004470, -1
0.116700, 0.004560, -1
0.081690, 0.004598, -1
0.057183, 0.004644, -1
0.040028, 0.004711, -1
0.084806, 0.004857, -1
0.052964, 0.005019, -1
0.037075, 0.005069, 0
0.164706, 0.005119, -1
0.141032, 0.005316, -1
0.115783, 0.005432, -1
0.081048, 0.005486, -1
0.056734, 0.005739, -1
0.049387, 0.005797, -1
0.204689, 0.005911, -1
0.143283, 0.006141, -1
0.106211, 0.006202, -1
0.074347, 0.006389, -1
0.063812, 0.006475, -1
0.049405, 0.006540, -1
0.093952, 0.006848, -1
0.065767, 0.006892, -1
0.119942, 0.007091, -1
0.110008, 0.007146, -1
0.077005, 0.007203, -1
0.056086, 0.007436, -1
0.138614, 0.007511, -1
0.097030, 0.007547, -1
0.064208, 0.007623, 0
0.164383, 0.007699, -1
0.115068, 0.007740, -1
0.074388, 0.007755, -1
0.168194, 0.007842, -1
0.117736, 0.007921, -1
0.093693, 0.008249, -1
0.065585, 0.008502, -1
0.092092, 0.008587, -1
0.064464, 0.008988, -1
0.134232, 0.009123, -1
0.123605, 0.009489, -1
0.086523, 0.009687, -1
0.177068, 0.009956, -1
0.168042, 0.010319, -1
0.160689, 0.010817, -1
0.112482, 0.011086, -1
0.216579, 0.011540, -1
0.151605, 0.011874, -1
0.138522, 0.012161, -1
0.119814, 0.012703, -1
0.076566, 0.013078, -1
0.272766, 0.013285, -1
0.190936, 0.013408, -1
0.196326, 0.013413, -1
0.115250, 0.013414, -1
0.138179, 0.013548, -1
0.117098, 0.013684, -1
0.241068, 0.014365, -1
0.207361, 0.014509, -1
0.137667, 0.015095, -1
0.267868, 0.015522, -1
0.264539, 0.015938, -1
0.185177, 0.016180, -1
0.198395, 0.016795, -1
0.138877, 0.017148, 1
0.147717, 0.007902, -1
0.103402, 0.008212, -1
0.072381, 0.008303, -1
0.096824, 0.008390, -1
0.073546, 0.008620, -1
0.051482, 0.008863, -1
0.164631, 0.008952, -1
0.115242, 0.008962, -1
0.066262, 0.009166, 1

Sitio 3
0.000000, 0.000000, 0
0.110953, 0.367502, 1
0.218684, 0.365499, 1
0.259517, 0.333081, 1
0.303053, 0.329718, 1
0.317917, 0.300262, -1
0.281767, 0.312282, 1
0.296618, 0.276077, 1
0.298876, 0.270814, 1
0.327149, 0.265748, 1
0.341971, 0.249390, 1
0.365208, 0.203858, -1
0.418112, 0.205963, 1
0.449192, 0.180830, -1
0.314435, 0.182513, 1
0.390018, 0.164296, 0
0.354119, 0.172131, 1
0.384508, 0.165628, 0
0.336037, 0.169163, -1
0.454886, 0.170905, -1
0.419615, 0.175955, -1
0.308116, 0.176916, 1
0.574563, 0.146579, 0
0.538771, 0.148953, -1
0.377140, 0.150442, 1
0.393650, 0.129727, -1
0.519686, 0.131760, -1
0.280339, 0.132958, 1
0.889400, 0.118941, 0
0.863806, 0.120130, -1
0.604664, 0.120593, -1
1.000000, 0.123116, -1
0.700000, 0.124347, -1
0.606878, 0.130534, 1
0.832145, 0.095542, -1
0.582501, 0.095594, -1
0.407751, 0.098429, 1
0.541911, 0.086763, -1
0.731575, 0.090344, -1
0.614780, 0.090699, 0
0.845581, 0.091606, -1
0.591907, 0.092546, -1
0.726951, 0.093055, -1
0.594507, 0.093986, -1
0.787572, 0.096241, -1
0.710979, 0.100545, -1
0.557405, 0.102099, -1
0.875025, 0.103470, -1
0.711503, 0.104505, 1
0.938498, 0.001510, -1
0.910773, 0.001525, -1
0.637541, 0.001592, -1
0.446279, 0.001608, -1
0.440368, 0.001624, -1
0.308258, 0.001659, -1
0.215780, 0.001701, -1
0.151046, 0.001718, -1
0.129008, 0.001748, -1
0.080721, 0.001775, -1
0.043673, 0.001838, -1
0.030571, 0.001906, -1
0.021400, 0.001952, -1
0.014980, 0.001984, -1
0.148710, 0.002004, -1
0.104097, 0.002019, -1
0.094305, 0.002115, -1
0.066014, 0.002136, -1
0.054385, 0.002157, -1
0.038070, 0.002166, -1
0.034654, 0.002272, -1
0.024258, 0.002275, -1
0.017382, 0.002299, 1
0.017874, 0.001430, -1
0.012844, 0.001480, -1
0.022563, 0.001482, -1
0.015794, 0.001497, -1
0.018107, 0.001531, -1
0.012675, 0.001547, 1
0.013726, 0.000000, -1
0.009203, 0.000000, -1
0.006442, 0.000000, -1
0.004509, 0.000000, -1
0.003503, 0.000000, -1
0.002452, 0.000000, -1
0.001832, 0.000000, -1
0.000969, 0.000000, -1
0.000699, 0.000000, -1
0.000489, 0.000000, -1
0.000342, 0.000000, -1
0.000318, 0.000000, -1
0.000247, 0.000000, -1
0.000173, 0.000000, -1
0.000127, 0.000000, -1
0.000089, 0.000000, -1
0.000062, 0.000000, -1
0.000043, 0.000000, -1
0.000030, 0.000000, -1
0.000021, 0.000000, -1
0.000015, 0.000000, -1
0.000010, 0.000000, -1
0.000007, 0.000000, -1
0.000004, 0.000000, -1
0.000003, 0.000000, -1
0.000002, 0.000000, -1
0.000001, 0.000000, -1
0.000001, 0.000000, -1
0.000001, 0.000000, -1
0.000001, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1
0.000000, 0.000000, -1

Sitio 4
0.000000, 0.000000, 0
0.288348, 0.282578, 0
0.268035, 0.285404, 1
0.281871, 0.272002, 1
0.293697, 0.257908, 1
0.319469, 0.241692, 0
0.275196, 0.244109, 0
0.270785, 0.245556, 1
0.285093, 0.245293, 0
0.284204, 0.254928, 0
0.289604, 0.259931, 0
0.258151, 0.267906, 1
0.292304, 0.254998, 1
0.361560, 0.240383, 1
0.376608, 0.228349, 1
0.410539, 0.179839, 1
0.425298, 0.159312, 1
0.428300, 0.144791, 1
0.442627, 0.096852, -1
0.309839, 0.097417, 1
0.332878, 0.096043, 1
0.346370, 0.053773, -1
0.210880, 0.055017, 1
0.217527, 0.045486, 1
0.232823, 0.026071, -1
0.162976, 0.026165, -1
0.114083, 0.026426, 1
0.117451, 0.019524, 0
0.084783, 0.019719, 0
0.319503, 0.020096, -1
0.285617, 0.020297, -1
0.197310, 0.020359, -1
0.138117, 0.020534, -1
0.096682, 0.020740, 1
0.097837, 0.011022, -1
0.068486, 0.011309, -1
0.047940, 0.011534, -1
0.481934, 0.011969, -1
0.342258, 0.012088, -1
0.239581, 0.012209, -1
0.167707, 0.012578, -1
0.084542, 0.012770, -1
0.260082, 0.013062, -1
0.182057, 0.013441, -1
0.140098, 0.013575, -1
0.085872, 0.013725, 0
0.471359, 0.014154, -1
0.329952, 0.014588, -1
0.230966, 0.014734, -1
0.161676, 0.014770, -1
0.141012, 0.014814, -1
0.489843, 0.015311, -1
0.307721, 0.015440, -1
0.217144, 0.016068, -1
0.179169, 0.016610, -1
0.125419, 0.017429, -1
0.096334, 0.018131, -1
0.299704, 0.018639, -1
0.240074, 0.019243, -1
0.154445, 0.020192, 0
0.134781, 0.020371, -1
0.115687, 0.020849, 1
0.128662, 0.015065, -1
0.202932, 0.015524, -1
0.102932, 0.015680, 1
0.107901, 0.007382, -1
0.075531, 0.007734, -1
0.059838, 0.007811, -1
0.058202, 0.008147, 1
0.060564, 0.005237, -1
0.052791, 0.005289, -1
0.044925, 0.005410, -1
0.049156, 0.005462, -1
0.038962, 0.005526, -1
0.317507, 0.005702, -1
0.222255, 0.005859, -1
0.213394, 0.005917, -1
0.149375, 0.006106, -1
0.144242, 0.006167, -1
0.100969, 0.006228, -1
0.070679, 0.006499, -1
0.042226, 0.006557, -1
0.337918, 0.006737, -1
0.236543, 0.006896, -1
0.165580, 0.007093, -1
0.115906, 0.007391, -1
0.081134, 0.007465, -1
0.142842, 0.007683, -1
0.099989, 0.007822, -1
0.070017, 0.008099, -1
0.050607, 0.008222, -1
0.310014, 0.008304, -1
0.217010, 0.008461, -1
0.151907, 0.008546, -1
0.106335, 0.008632, -1
0.074434, 0.009011, -1
0.219577, 0.009101, -1
0.173125, 0.009192, -1
0.088999, 0.009208, -1
0.091313, 0.009400, -1
0.073746, 0.009599, -1
0.428119, 0.009921, -1
0.299683, 0.010243, -1
0.209778, 0.010455, -1
0.164250, 0.010917, -1
0.113368, 0.011068, -1
0.079358, 0.011143, -1
0.055551, 0.011254, -1
0.595265, 0.011517, -1
0.416686, 0.011632, -1
0.291680, 0.011991, -1
0.204176, 0.012253, -1
0.116008, 0.012546, -1
0.254324, 0.012782, -1
0.178027, 0.013333, -1
0.124619, 0.013832, -1
0.111442, 0.013971, -1
0.078010, 0.014130, -1
0.210770, 0.014820, -1
0.147539, 0.014968, -1
0.103277, 0.015464, -1
0.220785, 0.015517, -1
0.156487, 0.015822, -1
0.210325, 0.016137, -1
0.147227, 0.016398, -1
0.133771, 0.016924, -1
0.093640, 0.017459, -1
0.464435, 0.018260, -1
0.306752, 0.018935, -1
0.214727, 0.019621, -1
0.221124, 0.019889, -1
0.154787, 0.020334, -1
0.088523, 0.020538, 1
0.398919, 0.016112, -1
0.279243, 0.016333, -1
0.195470, 0.016900, -1
0.311972, 0.017184, -1
0.218380, 0.017356, -1
0.152866, 0.018130, -1
0.107006, 0.018174, -1
0.246731, 0.018356, -1
0.172712, 0.019207, -1
0.390263, 0.019399, -1
0.273184, 0.020047, -1
0.197672, 0.020722, -1
0.138370, 0.021007, 0
0.354899, 0.021643, -1
0.180086, 0.022238, 1
0.195039, 0.006236, -1
0.136527, 0.006388, -1
0.081653, 0.006516, -1
0.073244, 0.006582, -1
0.042406, 0.006682, 1
0.043633, 0.004562, -1
0.030543, 0.004607, -1
0.041334, 0.004633, -1
0.039674, 0.004820, -1
0.060285, 0.004822, -1
0.041838, 0.005025, -1
0.029286, 0.005076, -1
0.230792, 0.005293, -1
0.161555, 0.005438, -1
0.113088, 0.005702, -1
0.079162, 0.005759, -1
0.234238, 0.005817, -1
0.163966, 0.005924, -1
0.160355, 0.006144, -1
0.112248, 0.006238, -1
0.075905, 0.006341, -1
0.041501, 0.006584, -1
0.294946, 0.006650, -1
0.185097, 0.006716, -1
0.168150, 0.006945, -1
0.117705, 0.007057, -1
0.082394, 0.007210, -1
0.057675, 0.007282, -1
0.240762, 0.007603, -1
0.239185, 0.007679, -1
0.205331, 0.007957, -1
0.115191, 0.008134, -1
0.080634, 0.008215, -1
0.057160, 0.008460, 1
0.183267, 0.007360, -1
0.128287, 0.007408, -1
0.069169, 0.007482, -1
0.048419, 0.007821, -1
0.196413, 0.008032, -1
0.137489, 0.008388, -1
0.096242, 0.008485, -1
0.067370, 0.008491, -1
0.240368, 0.008521, -1
0.181252, 0.008666, -1
0.126876, 0.009080, -1
0.088813, 0.009125, -1
0.145002, 0.009416, -1
0.101501, 0.009578, -1
